#time	uid	from	to	dest	grp	keep_via
1726	2943	637	0	370	370	0
1727	1613	637	0	370	370	0
1732	2307	637	0	370	370	0
1733	4354	637	0	370	370	0
1739	459	637	0	370	370	0
1741	126	637	0	370	370	0
1741	614	637	0	370	370	0
1745	67	637	0	370	370	0
1748	811	637	0	370	370	0
1751	1559	637	0	370	370	0
1756	221	637	0	370	370	0
1760	1299	637	0	370	370	0
1760	231	637	0	370	370	0
1763	4881	637	0	370	370	0
1764	3428	637	0	370	370	0
1767	4360	637	0	370	370	0
1769	1043	637	0	370	370	0
1775	986	637	0	370	370	0
1776	4868	637	0	370	370	0
1776	1278	637	0	370	370	0
1777	3326	637	0	370	370	0
1779	761	637	0	370	370	0
1782	3274	637	0	370	370	0
1787	735	637	0	370	370	0
1789	1731	637	0	370	370	0
1799	4403	637	0	370	370	0
1803	2923	637	0	370	370	0
1808	2031	637	0	370	370	0
1809	680	637	0	370	370	0
1809	4214	637	0	370	370	0
1814	2983	637	0	370	370	0
1827	3315	637	0	370	370	0
1830	3214	637	0	370	370	0
1837	4565	637	0	370	370	0
1839	2133	637	0	370	370	0
1844	4667	637	0	370	370	0
1847	2336	637	0	370	370	0
1848	2351	637	0	370	370	0
1849	3854	637	0	370	370	0
1868	4250	637	0	370	370	0
1869	2218	637	0	370	370	0
1881	55	637	0	370	370	0
1899	4716	637	0	370	370	0
1914	4856	637	0	370	370	0
1921	2245	637	0	370	370	0
1924	3674	637	0	370	370	0
1937	347	637	0	370	370	0
1955	888	637	0	370	370	0
1982	1864	637	0	370	370	0
1999	2743	637	0	370	370	0
2006	3427	637	0	370	370	0
2006	3564	637	0	370	370	0
2016	4836	637	0	370	370	0
2031	691	637	0	370	370	0
2058	4820	637	0	370	370	0
2101	3456	370	0	265	265	0
2101	259	370	0	265	265	0
2101	3405	370	0	265	265	0
2101	2333	370	0	265	265	0
2101	3690	370	0	265	265	0
2101	4857	370	0	265	265	0
2101	2726	370	0	265	265	0
2102	1536	370	0	265	265	0
2103	1700	370	0	265	265	0
2103	4334	370	0	265	265	0
2104	3843	370	0	265	265	0
2104	4462	370	0	265	265	0
2105	4872	370	0	265	265	0
2105	1025	370	0	265	265	0
2106	237	370	0	265	265	0
2106	907	370	0	265	265	0
2107	3817	370	0	265	265	0
2107	4086	370	0	265	265	0
2108	3839	370	0	265	265	0
2108	4896	370	0	265	265	0
2109	1400	370	0	265	265	0
2109	3550	370	0	265	265	0
2110	420	370	0	265	265	0
2110	517	370	0	265	265	0
2111	2350	370	0	265	265	0
2111	1550	370	0	265	265	0
2112	808	370	0	265	265	0
2112	1021	370	0	265	265	0
2113	3395	370	0	265	265	0
2113	792	370	0	265	265	0
2114	379	370	0	265	265	0
2114	1331	370	0	265	265	0
2115	2109	370	0	265	265	0
2115	1258	370	0	265	265	0
2116	4430	370	0	265	265	0
2116	782	370	0	265	265	0
2117	2174	370	0	265	265	0
2117	693	370	0	265	265	0
2118	286	370	0	265	265	0
2118	1330	370	0	265	265	0
2119	2659	370	0	265	265	0
2119	4087	370	0	265	265	0
2120	298	370	0	265	265	0
2120	879	370	0	265	265	0
2121	920	370	0	265	265	0
2121	1107	370	0	265	265	0
2122	2588	637	0	274	274	0
2122	2203	370	0	265	265	0
2122	2707	370	0	265	265	0
2123	1611	370	0	265	265	0
2123	3381	370	0	265	265	0
2124	1556	370	0	265	265	0
2124	3706	370	0	265	265	0
2125	95	370	0	265	265	0
2125	2187	370	0	265	265	0
2126	448	370	0	265	265	0
2126	2657	370	0	265	265	0
2127	2513	370	0	265	265	0
2128	74	370	0	265	265	0
2128	1407	370	0	265	265	0
2129	4406	370	0	265	265	0
2129	849	370	0	265	265	0
2130	2945	370	0	265	265	0
2130	1145	370	0	265	265	0
2131	1303	370	0	265	265	0
2131	1162	370	0	265	265	0
2132	661	370	0	265	265	0
2132	1427	370	0	265	265	0
2133	4158	370	0	265	265	0
2134	3939	370	0	265	265	0
2134	1118	370	0	265	265	0
2135	1937	370	0	265	265	0
2135	3044	370	0	265	265	0
2136	2235	370	0	265	265	0
2136	1069	370	0	265	265	0
2137	4737	370	0	265	265	0
2137	3633	370	0	265	265	0
2138	162	370	0	265	265	0
2139	1493	370	0	265	265	0
2139	2880	370	0	265	265	0
2140	4801	370	0	265	265	0
2140	1698	370	0	265	265	0
2141	2115	370	0	265	265	0
2141	4443	370	0	265	265	0
2142	4998	370	0	265	265	0
2143	4190	370	0	265	265	0
2143	177	370	0	265	265	0
2144	4480	370	0	265	265	0
2144	4799	370	0	265	265	0
2145	2447	370	0	265	265	0
2146	2180	370	0	265	265	0
2146	1838	370	0	265	265	0
2147	1349	370	0	265	265	0
2147	4589	370	0	265	265	0
2148	4825	370	0	265	265	0
2149	24	370	0	265	265	0
2149	2757	370	0	265	265	0
2150	3142	370	0	265	265	0
2150	3574	370	0	265	265	0
2151	1787	370	0	265	265	0
2152	2821	370	0	265	265	0
2152	3879	370	0	265	265	0
2153	501	370	0	265	265	0
2153	2897	370	0	265	265	0
2154	3966	370	0	265	265	0
2154	1634	370	0	265	265	0
2155	2936	370	0	265	265	0
2156	2435	370	0	265	265	0
2156	780	370	0	265	265	0
2157	4762	370	0	265	265	0
2157	4714	370	0	265	265	0
2158	923	370	0	265	265	0
2159	4773	370	0	265	265	0
2159	848	370	0	265	265	0
2160	3029	370	0	265	265	0
2160	2326	370	0	265	265	0
2161	1238	370	0	265	265	0
2162	701	370	0	265	265	0
2162	3382	370	0	265	265	0
2163	413	370	0	265	265	0
2164	4269	370	0	265	265	0
2164	1320	370	0	265	265	0
2165	1746	370	0	265	265	0
2165	2791	370	0	265	265	0
2166	2407	370	0	265	265	0
2167	307	370	0	265	265	0
2167	376	370	0	265	265	0
2168	1130	370	0	265	265	0
2168	3903	370	0	265	265	0
2169	3344	370	0	265	265	0
2169	1573	370	0	265	265	0
2170	297	370	0	265	265	0
2171	3195	370	0	265	265	0
2172	102	370	0	265	265	0
2172	466	370	0	265	265	0
2173	3109	370	0	265	265	0
2173	4276	370	0	265	265	0
2174	3233	370	0	265	265	0
2175	4196	370	0	265	265	0
2175	4643	370	0	265	265	0
2176	1878	370	0	265	265	0
2177	4755	370	0	265	265	0
2177	2576	370	0	265	265	0
2178	1492	370	0	265	265	0
2178	4891	370	0	265	265	0
2179	1308	370	0	265	265	0
2180	295	370	0	265	265	0
2180	993	370	0	265	265	0
2181	2463	370	0	265	265	0
2181	789	370	0	265	265	0
2182	4560	370	0	265	265	0
2183	423	370	0	265	265	0
2183	604	370	0	265	265	0
2184	1369	370	0	265	265	0
2185	4933	370	0	265	265	0
2186	2562	370	0	265	265	0
2186	2288	370	0	265	265	0
2187	3585	370	0	265	265	0
2187	608	370	0	265	265	0
2188	4999	370	0	265	265	0
2188	802	370	0	265	265	0
2190	1334	370	0	265	265	0
2190	4201	370	0	265	265	0
2191	1926	370	0	265	265	0
2192	1952	370	0	265	265	0
2192	714	370	0	265	265	0
2193	1876	370	0	265	265	0
2194	4879	370	0	265	265	0
2194	1529	370	0	265	265	0
2195	769	370	0	265	265	0
2195	3579	370	0	265	265	0
2196	558	370	0	265	265	0
2196	1572	370	0	265	265	0
2197	4535	370	0	265	265	0
2198	2540	370	0	265	265	0
2198	1993	370	0	265	265	0
2199	1649	370	0	265	265	0
2200	4134	370	0	265	265	0
2200	4268	370	0	265	265	0
2201	3524	370	0	265	265	0
2201	3766	370	0	265	265	0
2202	4887	370	0	265	265	0
2202	2914	370	0	265	265	0
2203	2018	370	0	265	265	0
2204	1414	370	0	265	265	0
2204	3260	370	0	265	265	0
2205	1850	370	0	265	265	0
2206	1418	370	0	265	265	0
2206	4579	370	0	265	265	0
2207	4521	370	0	265	265	0
2207	3795	370	0	265	265	0
2208	344	370	0	265	265	0
2208	579	370	0	265	265	0
2209	2277	370	0	265	265	0
2211	793	370	0	265	265	0
2212	2730	370	0	265	265	0
2212	1869	370	0	265	265	0
2213	3230	370	0	265	265	0
2213	1136	370	0	265	265	0
2214	643	370	0	265	265	0
2214	2841	370	0	265	265	0
2215	1900	370	0	265	265	0
2215	2918	370	0	265	265	0
2216	1406	370	0	265	265	0
2217	4497	370	0	265	265	0
2218	2359	370	0	265	265	0
2218	4938	370	0	265	265	0
2219	1388	370	0	265	265	0
2219	648	370	0	265	265	0
2220	3053	370	0	265	265	0
2221	1381	370	0	265	265	0
2221	2368	370	0	265	265	0
2222	168	370	0	265	265	0
2222	1501	370	0	265	265	0
2223	3030	370	0	265	265	0
2223	2921	370	0	265	265	0
2224	1390	370	0	265	265	0
2225	1583	370	0	265	265	0
2225	1295	370	0	265	265	0
2226	2184	370	0	265	265	0
2227	3906	370	0	265	265	0
2227	3852	370	0	265	265	0
2228	388	370	0	265	265	0
2228	2016	370	0	265	265	0
2229	1904	370	0	265	265	0
2230	2919	370	0	265	265	0
2231	485	370	0	265	265	0
2231	3455	370	0	265	265	0
2232	3352	370	0	265	265	0
2232	3138	370	0	265	265	0
2233	3355	370	0	265	265	0
2233	4165	370	0	265	265	0
2234	3563	370	0	265	265	0
2235	877	370	0	265	265	0
2236	2119	370	0	265	265	0
2237	194	370	0	265	265	0
2237	4711	370	0	265	265	0
2238	1087	370	0	265	265	0
2238	3794	370	0	265	265	0
2239	3087	370	0	265	265	0
2240	311	370	0	265	265	0
2240	4206	370	0	265	265	0
2242	2898	370	0	265	265	0
2243	1153	370	0	265	265	0
2243	981	370	0	265	265	0
2244	2598	370	0	265	265	0
2245	3349	370	0	265	265	0
2245	436	370	0	265	265	0
2246	4515	370	0	265	265	0
2247	4634	370	0	265	265	0
2247	2686	370	0	265	265	0
2248	3952	370	0	265	265	0
2249	4248	370	0	265	265	0
2250	4246	370	0	265	265	0
2251	4258	370	0	265	265	0
2251	3146	370	0	265	265	0
2252	1394	370	0	265	265	0
2252	996	370	0	265	265	0
2253	2873	370	0	265	265	0
2254	1569	370	0	265	265	0
2255	1012	370	0	265	265	0
2256	698	370	0	265	265	0
2257	3005	370	0	265	265	0
2257	3444	370	0	265	265	0
2258	2023	370	0	265	265	0
2259	3265	370	0	265	265	0
2260	2210	370	0	265	265	0
2261	549	370	0	265	265	0
2262	2509	370	0	265	265	0
2264	3163	370	0	265	265	0
2264	1568	370	0	265	265	0
2265	381	370	0	265	265	0
2266	4486	370	0	265	265	0
2267	1504	370	0	265	265	0
2267	3212	370	0	265	265	0
2268	4061	370	0	265	265	0
2269	3535	370	0	265	265	0
2270	2852	370	0	265	265	0
2270	4310	370	0	265	265	0
2271	113	370	0	265	265	0
2271	2067	370	0	265	265	0
2272	1094	370	0	265	265	0
2272	1022	370	0	265	265	0
2273	4044	370	0	265	265	0
2273	2581	370	0	265	265	0
2274	4026	370	0	265	265	0
2274	4472	370	0	265	265	0
2275	3453	370	0	265	265	0
2275	386	370	0	265	265	0
2276	4756	370	0	265	265	0
2276	283	370	0	265	265	0
2277	1183	370	0	265	265	0
2278	4835	370	0	265	265	0
2278	4635	370	0	265	265	0
2279	484	370	0	265	265	0
2279	4098	370	0	265	265	0
2280	1745	370	0	265	265	0
2280	4511	370	0	265	265	0
2281	4559	370	0	265	265	0
2282	244	370	0	265	265	0
2282	3562	370	0	265	265	0
2283	1885	370	0	265	265	0
2283	3559	370	0	265	265	0
2284	4145	370	0	265	265	0
2285	35	370	0	265	265	0
2285	2348	370	0	265	265	0
2286	76	370	0	265	265	0
2286	4621	370	0	265	265	0
2287	4802	370	0	265	265	0
2287	1003	370	0	265	265	0
2288	2727	370	0	265	265	0
2289	3603	370	0	265	265	0
2289	2027	370	0	265	265	0
2290	3290	370	0	265	265	0
2290	3393	370	0	265	265	0
2291	22	370	0	265	265	0
2292	417	370	0	265	265	0
2292	2908	370	0	265	265	0
2293	4747	370	0	265	265	0
2293	2518	370	0	265	265	0
2294	4703	370	0	265	265	0
2294	2228	370	0	265	265	0
2295	1567	370	0	265	265	0
2296	1244	370	0	265	265	0
2296	3788	370	0	265	265	0
2297	285	370	0	265	265	0
2298	3626	370	0	265	265	0
2298	4598	370	0	265	265	0
2299	2527	370	0	265	265	0
2299	862	370	0	265	265	0
2300	274	370	0	265	265	0
2300	2121	370	0	265	265	0
2301	245	370	0	265	265	0
2302	1758	370	0	265	265	0
2302	3475	370	0	265	265	0
2303	4081	370	0	265	265	0
2303	4103	370	0	265	265	0
2304	2979	370	0	265	265	0
2304	855	370	0	265	265	0
2305	1806	370	0	265	265	0
2306	3643	370	0	265	265	0
2307	3826	370	0	265	265	0
2307	4270	370	0	265	265	0
2308	4359	370	0	265	265	0
2309	272	370	0	265	265	0
2309	1166	370	0	265	265	0
2310	54	370	0	265	265	0
2310	1566	370	0	265	265	0
2311	4361	370	0	265	265	0
2312	1844	370	0	265	265	0
2312	3753	370	0	265	265	0
2313	1208	370	0	265	265	0
2313	2404	370	0	265	265	0
2314	567	370	0	265	265	0
2315	4533	370	0	265	265	0
2315	1024	370	0	265	265	0
2316	4660	370	0	265	265	0
2316	3814	370	0	265	265	0
2317	3701	370	0	265	265	0
2318	3485	370	0	265	265	0
2318	4852	370	0	265	265	0
2319	541	370	0	265	265	0
2320	4481	370	0	265	265	0
2320	4032	370	0	265	265	0
2321	3300	370	0	265	265	0
2321	2578	370	0	265	265	0
2322	1554	370	0	265	265	0
2323	2622	370	0	265	265	0
2323	2545	370	0	265	265	0
2324	1915	370	0	265	265	0
2325	1222	370	0	265	265	0
2325	4418	370	0	265	265	0
2326	4082	370	0	265	265	0
2326	983	370	0	265	265	0
2327	762	370	0	265	265	0
2327	4419	370	0	265	265	0
2328	4154	370	0	265	265	0
2328	4002	370	0	265	265	0
2329	597	370	0	265	265	0
2330	4135	370	0	265	265	0
2331	2655	370	0	265	265	0
2332	3101	370	0	265	265	0
2332	1239	370	0	265	265	0
2333	922	370	0	265	265	0
2333	1543	370	0	265	265	0
2334	3661	370	0	265	265	0
2335	1776	370	0	265	265	0
2335	503	370	0	265	265	0
2336	3593	370	0	265	265	0
2336	1477	370	0	265	265	0
2337	144	370	0	265	265	0
2338	1534	370	0	265	265	0
2338	3808	370	0	265	265	0
2339	4412	370	0	265	265	0
2340	2667	370	0	265	265	0
2340	831	370	0	265	265	0
2341	50	370	0	265	265	0
2342	2780	370	0	265	265	0
2342	1925	370	0	265	265	0
2343	1415	370	0	265	265	0
2343	1882	370	0	265	265	0
2344	4930	370	0	265	265	0
2345	1360	370	0	265	265	0
2345	1898	370	0	265	265	0
2346	3399	370	0	265	265	0
2347	2388	370	0	265	265	0
2347	4238	370	0	265	265	0
2348	4767	370	0	265	265	0
2349	2650	370	0	265	265	0
2349	1347	370	0	265	265	0
2350	2140	370	0	265	265	0
2350	1696	370	0	265	265	0
2351	1253	370	0	265	265	0
2351	612	370	0	265	265	0
2353	3707	370	0	265	265	0
2353	954	370	0	265	265	0
2354	531	370	0	265	265	0
2354	3346	370	0	265	265	0
2355	3616	370	0	265	265	0
2356	4845	370	0	265	265	0
2356	588	370	0	265	265	0
2357	2888	370	0	265	265	0
2357	2537	370	0	265	265	0
2358	3526	370	0	265	265	0
2359	1363	370	0	265	265	0
2359	4679	370	0	265	265	0
2360	2982	370	0	265	265	0
2360	1079	370	0	265	265	0
2362	2611	370	0	265	265	0
2362	2358	370	0	265	265	0
2363	4683	370	0	265	265	0
2363	3331	370	0	265	265	0
2364	4273	370	0	265	265	0
2365	4501	370	0	265	265	0
2366	1560	370	0	265	265	0
2366	2949	370	0	265	265	0
2367	1250	370	0	265	265	0
2367	2396	370	0	265	265	0
2368	906	370	0	265	265	0
2369	3782	370	0	265	265	0
2369	4409	370	0	265	265	0
2370	4947	370	0	265	265	0
2370	4908	370	0	265	265	0
2371	1106	370	0	265	265	0
2372	3162	370	0	265	265	0
2372	3168	370	0	265	265	0
2373	1111	370	0	265	265	0
2373	4381	370	0	265	265	0
2374	4139	370	0	265	265	0
2375	1207	370	0	265	265	0
2375	3796	370	0	265	265	0
2376	458	370	0	265	265	0
2376	4312	370	0	265	265	0
2378	727	370	0	265	265	0
2378	4604	370	0	265	265	0
2379	188	370	0	265	265	0
2379	3507	370	0	265	265	0
2380	562	370	0	265	265	0
2381	2911	370	0	265	265	0
2381	4420	370	0	265	265	0
2382	2952	370	0	265	265	0
2383	62	370	0	265	265	0
2383	1835	370	0	265	265	0
2384	2490	370	0	265	265	0
2384	2216	370	0	265	265	0
2385	1101	370	0	265	265	0
2386	3167	370	0	265	265	0
2386	2318	370	0	265	265	0
2387	2273	370	0	265	265	0
2388	3186	370	0	265	265	0
2388	3224	370	0	265	265	0
2389	2894	370	0	265	265	0
2389	2599	370	0	265	265	0
2390	3386	370	0	265	265	0
2390	602	370	0	265	265	0
2391	4345	370	0	265	265	0
2391	3420	370	0	265	265	0
2393	1663	370	0	265	265	0
2393	2372	370	0	265	265	0
2394	3729	370	0	265	265	0
2394	3119	370	0	265	265	0
2395	2920	370	0	265	265	0
2395	4187	370	0	265	265	0
2396	2024	370	0	265	265	0
2397	1114	370	0	265	265	0
2397	3435	370	0	265	265	0
2398	884	370	0	265	265	0
2398	1448	370	0	265	265	0
2399	1191	370	0	265	265	0
2401	4550	370	0	265	265	0
2401	2544	370	0	265	265	0
2402	2845	370	0	265	265	0
2402	4220	370	0	265	265	0
2403	131	370	0	265	265	0
2403	353	370	0	265	265	0
2404	2643	370	0	265	265	0
2404	4817	370	0	265	265	0
2406	3042	370	0	265	265	0
2406	4527	370	0	265	265	0
2407	752	370	0	265	265	0
2407	899	370	0	265	265	0
2408	4517	370	0	265	265	0
2409	4483	370	0	265	265	0
2409	857	370	0	265	265	0
2410	1168	370	0	265	265	0
2411	127	370	0	265	265	0
2411	2484	370	0	265	265	0
2412	322	370	0	265	265	0
2412	2980	370	0	265	265	0
2413	1229	370	0	265	265	0
2413	3721	370	0	265	265	0
2414	3541	370	0	265	265	0
2414	1881	370	0	265	265	0
2415	1983	370	0	265	265	0
2416	411	370	0	265	265	0
2417	4100	370	0	265	265	0
2417	2717	370	0	265	265	0
2418	1772	370	0	265	265	0
2418	2971	370	0	265	265	0
2419	2663	370	0	265	265	0
2419	2039	370	0	265	265	0
2420	4694	370	0	265	265	0
2421	147	370	0	265	265	0
2421	4297	370	0	265	265	0
2422	415	370	0	265	265	0
2423	2867	370	0	265	265	0
2424	85	370	0	265	265	0
2424	1978	370	0	265	265	0
2425	3993	370	0	265	265	0
2425	2900	370	0	265	265	0
2426	205	370	0	265	265	0
2427	2120	370	0	265	265	0
2428	2779	370	0	265	265	0
2428	3447	370	0	265	265	0
2429	2226	370	0	265	265	0
2429	525	370	0	265	265	0
2431	2836	370	0	265	265	0
2431	529	370	0	265	265	0
2431	1467	370	0	265	265	0
2432	2651	370	0	265	265	0
2433	4040	370	0	265	265	0
2433	925	370	0	265	265	0
2434	502	370	0	265	265	0
2435	373	370	0	265	265	0
2435	3310	370	0	265	265	0
2436	1408	370	0	265	265	0
2436	1172	370	0	265	265	0
2437	419	370	0	265	265	0
2437	554	370	0	265	265	0
2438	3889	370	0	265	265	0
2438	2868	370	0	265	265	0
2439	3261	370	0	265	265	0
2440	1139	370	0	265	265	0
2441	505	370	0	265	265	0
2441	3463	370	0	265	265	0
2442	2531	370	0	265	265	0
2442	4077	370	0	265	265	0
2443	3621	370	0	265	265	0
2444	1398	370	0	265	265	0
2445	3317	370	0	265	265	0
2445	385	370	0	265	265	0
2446	65	370	0	265	265	0
2447	4713	370	0	265	265	0
2447	1348	370	0	265	265	0
2448	596	370	0	265	265	0
2448	4698	370	0	265	265	0
2449	4803	370	0	265	265	0
2450	560	370	0	265	265	0
2450	662	370	0	265	265	0
2451	2533	370	0	265	265	0
2451	4815	370	0	265	265	0
2452	605	370	0	265	265	0
2453	2096	370	0	265	265	0
2453	1831	370	0	265	265	0
2454	1004	370	0	265	265	0
2455	89	370	0	265	265	0
2455	1189	370	0	265	265	0
2456	4507	370	0	265	265	0
2456	1328	370	0	265	265	0
2457	3656	370	0	265	265	0
2458	2111	370	0	265	265	0
2459	149	370	0	265	265	0
2460	3401	370	0	265	265	0
2461	985	370	0	265	265	0
2461	1897	370	0	265	265	0
2462	2519	370	0	265	265	0
2462	2565	370	0	265	265	0
2463	30	370	0	265	265	0
2463	1499	370	0	265	265	0
2464	585	370	0	265	265	0
2465	4356	370	0	265	265	0
2465	4186	370	0	265	265	0
2466	3363	370	0	265	265	0
2467	4853	370	0	265	265	0
2468	1387	370	0	265	265	0
2468	2010	370	0	265	265	0
2469	825	370	0	265	265	0
2470	2188	370	0	265	265	0
2470	826	370	0	265	265	0
2471	3379	370	0	265	265	0
2471	510	370	0	265	265	0
2472	2309	370	0	265	265	0
2473	400	370	0	265	265	0
2473	3197	370	0	265	265	0
2474	859	370	0	265	265	0
2475	1375	370	0	265	265	0
2475	4105	370	0	265	265	0
2476	571	370	0	265	265	0
2476	4623	370	0	265	265	0
2477	2152	370	0	265	265	0
2478	248	370	0	265	265	0
2479	2691	370	0	265	265	0
2479	682	370	0	265	265	0
2481	1125	370	0	265	265	0
2481	219	370	0	265	265	0
2482	3223	370	0	265	265	0
2483	2944	370	0	265	265	0
2483	4375	370	0	265	265	0
2484	2046	370	0	265	265	0
2484	4398	370	0	265	265	0
2485	2511	370	0	265	265	0
2485	2987	370	0	265	265	0
2486	3292	370	0	265	265	0
2486	2444	637	0	274	274	0
2486	1199	370	0	265	265	0
2487	4376	370	0	265	265	0
2488	4076	370	0	265	265	0
2488	4777	370	0	265	265	0
2489	135	370	0	265	265	0
2489	4651	370	0	265	265	0
2490	2796	370	0	265	265	0
2491	4136	370	0	265	265	0
2492	3517	370	0	265	265	0
2493	3220	370	0	265	265	0
2493	4715	370	0	265	265	0
2494	4159	370	0	265	265	0
2494	1929	370	0	265	265	0
2495	212	370	0	265	265	0
2496	1936	370	0	265	265	0
2496	2007	370	0	265	265	0
2497	1639	370	0	265	265	0
2498	1225	370	0	265	265	0
2499	1046	370	0	265	265	0
2499	692	370	0	265	265	0
2500	4314	370	0	265	265	0
2500	644	370	0	265	265	0
2501	2271	370	0	265	265	0
2501	4391	370	0	265	265	0
2502	2246	370	0	265	265	0
2503	1147	370	0	265	265	0
2504	3169	370	0	265	265	0
2504	3031	370	0	265	265	0
2505	1457	370	0	265	265	0
2505	3935	370	0	265	265	0
2506	48	370	0	265	265	0
2506	98	370	0	265	265	0
2507	2127	370	0	265	265	0
2509	2391	370	0	265	265	0
2509	3096	370	0	265	265	0
2510	1288	370	0	265	265	0
2510	3890	370	0	265	265	0
2511	29	370	0	265	265	0
2511	1953	370	0	265	265	0
2513	3745	370	0	265	265	0
2513	1217	370	0	265	265	0
2514	191	370	0	265	265	0
2514	290	370	0	265	265	0
2515	2957	370	0	265	265	0
2515	325	370	0	265	265	0
2518	4901	370	0	265	265	0
2521	3868	370	0	265	265	0
2524	3450	370	0	265	265	0
2525	446	370	0	265	265	0
2527	4580	370	0	265	265	0
2528	4425	370	0	265	265	0
2534	617	370	0	265	265	0
2534	4031	370	0	265	265	0
2535	3479	370	0	265	265	0
2540	3675	370	0	265	265	0
2542	4014	370	0	265	265	0
2543	3125	370	0	265	265	0
2545	1871	370	0	265	265	0
2545	3437	370	0	265	265	0
2546	4591	370	0	265	265	0
2548	3365	370	0	265	265	0
2549	4227	370	0	265	265	0
2550	3847	370	0	265	265	0
2550	817	370	0	265	265	0
2551	3512	370	0	265	265	0
2551	671	370	0	265	265	0
2552	3082	370	0	265	265	0
2554	2394	370	0	265	265	0
2555	1490	370	0	265	265	0
2556	51	370	0	265	265	0
2556	1662	370	0	265	265	0
2560	4939	370	0	265	265	0
2563	1405	370	0	265	265	0
2566	974	370	0	265	265	0
2567	3388	370	0	265	265	0
2567	1736	370	0	265	265	0
2569	1098	370	0	265	265	0
2570	422	370	0	265	265	0
2571	3857	370	0	265	265	0
2573	163	370	0	265	265	0
2577	2526	370	0	265	265	0
2577	304	370	0	265	265	0
2582	940	370	0	265	265	0
2583	656	370	0	265	265	0
2584	2685	370	0	265	265	0
2585	140	370	0	265	265	0
2589	4863	370	0	265	265	0
2589	519	370	0	265	265	0
2591	2110	370	0	265	265	0
2593	4508	370	0	265	265	0
2594	3088	370	0	265	265	0
2597	2600	370	0	265	265	0
2597	3459	370	0	265	265	0
2598	917	370	0	265	265	0
2601	613	370	0	265	265	0
2602	1355	370	0	265	265	0
2603	936	370	0	265	265	0
2606	4569	370	0	265	265	0
2607	1333	370	0	265	265	0
2607	2934	370	0	265	265	0
2608	2820	370	0	265	265	0
2609	647	370	0	265	265	0
2609	2502	370	0	265	265	0
2610	1276	370	0	265	265	0
2611	4710	370	0	265	265	0
2612	3285	370	0	265	265	0
2614	243	370	0	265	265	0
2617	2158	370	0	265	265	0
2624	2794	370	0	265	265	0
2626	3962	370	0	265	265	0
2627	2306	370	0	265	265	0
2627	1889	370	0	265	265	0
2629	4172	370	0	265	265	0
2632	4541	370	0	265	265	0
2634	1	370	0	265	265	0
2634	492	370	0	265	265	0
2635	4866	370	0	265	265	0
2636	2943	370	0	265	265	0
2639	1327	370	0	265	265	0
2639	4029	370	0	265	265	0
2640	404	370	0	265	265	0
2644	2061	370	0	265	265	0
2647	4538	370	0	265	265	0
2649	4718	370	0	265	265	0
2650	71	370	0	265	265	0
2654	1013	370	0	265	265	0
2654	4232	370	0	265	265	0
2655	2774	370	0	265	265	0
2656	1585	370	0	265	265	0
2658	4354	370	0	265	265	0
2663	169	370	0	265	265	0
2665	4449	370	0	265	265	0
2671	1861	370	0	265	265	0
2671	126	370	0	265	265	0
2671	3410	370	0	265	265	0
2672	3124	370	0	265	265	0
2674	3259	370	0	265	265	0
2674	4377	370	0	265	265	0
2675	614	370	0	265	265	0
2678	1753	370	0	265	265	0
2690	901	370	0	265	265	0
2694	4827	370	0	265	265	0
2696	215	370	0	265	265	0
2699	2250	370	0	265	265	0
2700	1653	370	0	265	265	0
2702	67	370	0	265	265	0
2702	4023	370	0	265	265	0
2703	811	370	0	265	265	0
2705	157	370	0	265	265	0
2717	2212	370	0	265	265	0
2719	2307	370	0	265	265	0
2720	3998	370	0	265	265	0
2724	574	370	0	265	265	0
2725	1043	370	0	265	265	0
2735	221	370	0	265	265	0
2736	4360	370	0	265	265	0
2739	4729	370	0	265	265	0
2750	1559	370	0	265	265	0
2751	1601	370	0	265	265	0
2751	3768	370	0	265	265	0
2752	2514	370	0	265	265	0
2755	1962	370	0	265	265	0
2757	3326	370	0	265	265	0
2761	1198	370	0	265	265	0
2764	4881	370	0	265	265	0
2765	3519	370	0	265	265	0
2776	1675	370	0	265	265	0
2779	39	370	0	265	265	0
2782	1731	370	0	265	265	0
2786	1053	370	0	265	265	0
2790	1047	370	0	265	265	0
2791	2320	370	0	265	265	0
2792	986	370	0	265	265	0
2801	231	370	0	265	265	0
2812	4214	370	0	265	265	0
2813	4403	370	0	265	265	0
2834	2741	370	0	265	265	0
2838	4583	370	0	265	265	0
2839	2031	370	0	265	265	0
2839	4764	370	0	265	265	0
2840	1610	370	0	265	265	0
2843	2954	370	0	265	265	0
2844	2636	370	0	265	265	0
2846	2269	370	0	265	265	0
2847	2337	370	0	265	265	0
2851	4868	370	0	265	265	0
2857	3274	370	0	265	265	0
2869	3315	370	0	265	265	0
2884	2442	370	0	265	265	0
2885	1613	370	0	265	265	0
2893	2336	370	0	265	265	0
2896	4565	370	0	265	265	0
2897	3214	370	0	265	265	0
2900	2923	370	0	265	265	0
2902	1078	370	0	265	265	0
2908	2510	370	0	265	265	0
2925	3854	370	0	265	265	0
2930	680	370	0	265	265	0
2932	2351	370	0	265	265	0
2939	3079	370	0	265	265	0
2944	2218	370	0	265	265	0
2954	3838	370	0	265	265	0
2965	2804	370	0	265	265	0
3004	4250	370	0	265	265	0
3005	1299	370	0	265	265	0
3027	459	370	0	265	265	0
3044	3428	370	0	265	265	0
