#time	uid	from	to	dest	grp	keep_via
1007	1850	370	0	265	265	0
1007	4449	637	0	274	274	0
1008	2046	637	0	274	274	0
1008	4159	637	0	274	274	0
1008	3195	370	0	265	265	0
1008	1414	370	0	265	265	0
1008	644	637	0	274	274	0
1009	3395	370	0	265	265	0
1009	2018	370	0	265	265	0
1010	4887	370	0	265	265	0
1010	3795	370	0	265	265	0
1011	1601	637	0	274	274	0
1011	1333	637	0	274	274	0
1012	71	637	0	274	274	0
1012	4268	370	0	265	265	0
1012	1381	370	0	265	265	0
1012	4710	637	0	274	274	0
1013	307	370	0	265	265	0
1013	4711	370	0	265	265	0
1013	4569	637	0	274	274	0
1014	4023	637	0	274	274	0
1014	3352	370	0	265	265	0
1014	4165	370	0	265	265	0
1015	643	370	0	265	265	0
1015	793	370	0	265	265	0
1016	2957	637	0	274	274	0
1016	4825	370	0	265	265	0
1016	917	637	0	274	274	0
1017	2511	637	0	274	274	0
1017	3455	370	0	265	265	0
1017	1492	370	0	265	265	0
1018	1900	370	0	265	265	0
1018	3410	637	0	274	274	0
1019	2435	370	0	265	265	0
1019	3935	637	0	274	274	0
1019	3317	637	0	274	274	0
1020	376	370	0	265	265	0
1020	466	370	0	265	265	0
1020	2246	637	0	274	274	0
1020	1198	637	0	274	274	0
1021	3087	370	0	265	265	0
1021	558	370	0	265	265	0
1022	2359	370	0	265	265	0
1023	2110	637	0	274	274	0
1023	3437	637	0	274	274	0
1023	3524	370	0	265	265	0
1023	648	370	0	265	265	0
1023	4031	637	0	274	274	0
1025	2898	370	0	265	265	0
1025	1501	370	0	265	265	0
1026	1993	370	0	265	265	0
1026	1585	637	0	274	274	0
1026	4541	637	0	274	274	0
1027	4938	370	0	265	265	0
1027	3109	370	0	265	265	0
1028	311	370	0	265	265	0
1028	4134	370	0	265	265	0
1029	1087	370	0	265	265	0
1030	3585	370	0	265	265	0
1031	191	637	0	274	274	0
1032	2598	370	0	265	265	0
1032	714	370	0	265	265	0
1032	769	370	0	265	265	0
1032	3519	637	0	274	274	0
1033	3794	370	0	265	265	0
1034	1583	370	0	265	265	0
1034	4879	370	0	265	265	0
1034	3365	637	0	274	274	0
1035	194	370	0	265	265	0
1035	4755	370	0	265	265	0
1036	4206	370	0	265	265	0
1037	2119	370	0	265	265	0
1038	3349	370	0	265	265	0
1039	4248	370	0	265	265	0
1039	4201	370	0	265	265	0
1040	877	370	0	265	265	0
1041	2686	370	0	265	265	0
1041	1869	370	0	265	265	0
1042	3766	370	0	265	265	0
1042	4579	370	0	265	265	0
1043	981	370	0	265	265	0
1044	1952	370	0	265	265	0
1045	4634	370	0	265	265	0
1045	3962	637	0	274	274	0
1045	3146	370	0	265	265	0
1045	2987	637	0	274	274	0
1046	1153	370	0	265	265	0
1047	1394	370	0	265	265	0
1047	2127	637	0	274	274	0
1047	3363	637	0	274	274	0
1048	485	370	0	265	265	0
1048	3169	637	0	274	274	0
1048	3998	637	0	274	274	0
1048	4258	370	0	265	265	0
1049	2873	370	0	265	265	0
1049	3952	370	0	265	265	0
1049	1831	637	0	274	274	0
1049	3259	637	0	274	274	0
1050	4246	370	0	265	265	0
1051	4376	637	0	274	274	0
1051	436	370	0	265	265	0
1052	1871	637	0	274	274	0
1052	1653	637	0	274	274	0
1052	4939	637	0	274	274	0
1052	4515	370	0	265	265	0
1053	2210	370	0	265	265	0
1054	1926	370	0	265	265	0
1055	2741	637	0	274	274	0
1057	4583	637	0	274	274	0
1057	698	370	0	265	265	0
1057	4486	370	0	265	265	0
1058	2514	637	0	274	274	0
1058	1053	637	0	274	274	0
1058	1199	637	0	274	274	0
1059	4651	637	0	274	274	0
1059	4580	637	0	274	274	0
1060	4105	637	0	274	274	0
1061	2685	637	0	274	274	0
1066	3675	637	0	274	274	0
1066	4508	637	0	274	274	0
1067	671	637	0	274	274	0
1068	1569	370	0	265	265	0
1069	2023	370	0	265	265	0
1073	98	637	0	274	274	0
1074	974	637	0	274	274	0
1075	3082	637	0	274	274	0
1076	3125	637	0	274	274	0
1076	4866	637	0	274	274	0
1079	940	637	0	274	274	0
1080	2934	637	0	274	274	0
1080	2152	637	0	274	274	0
1082	1147	637	0	274	274	0
1086	2212	637	0	274	274	0
1087	1405	637	0	274	274	0
1088	2158	637	0	274	274	0
1090	48	637	0	274	274	0
1090	2600	637	0	274	274	0
1091	2510	637	0	274	274	0
1091	4172	637	0	274	274	0
1091	2320	637	0	274	274	0
1092	325	637	0	274	274	0
1093	2954	637	0	274	274	0
1093	400	637	0	274	274	0
1094	3163	370	0	265	265	0
1098	2442	637	0	274	274	0
1101	2394	637	0	274	274	0
1102	1225	637	0	274	274	0
1103	1047	637	0	274	274	0
1104	157	637	0	274	274	0
1104	2061	637	0	274	274	0
1104	1736	637	0	274	274	0
1105	1276	637	0	274	274	0
1112	4377	637	0	274	274	0
1113	4827	637	0	274	274	0
1113	2804	637	0	274	274	0
1113	3838	637	0	274	274	0
1118	3768	637	0	274	274	0
1120	656	637	0	274	274	0
1121	492	637	0	274	274	0
1121	936	637	0	274	274	0
1122	215	637	0	274	274	0
1122	1753	637	0	274	274	0
1122	574	637	0	274	274	0
1122	2502	637	0	274	274	0
1125	2774	637	0	274	274	0
1127	3079	637	0	274	274	0
1127	901	637	0	274	274	0
1128	1861	637	0	274	274	0
1129	1327	637	0	274	274	0
1130	2794	637	0	274	274	0
1130	3285	637	0	274	274	0
1132	2307	637	0	274	274	0
1133	2852	370	0	265	265	0
1140	1288	637	0	274	274	0
1146	3428	637	0	274	274	0
1148	1278	637	0	274	274	0
1149	231	637	0	274	274	0
1149	1559	637	0	274	274	0
1150	3450	637	0	274	274	0
1150	2636	637	0	274	274	0
1151	4718	637	0	274	274	0
1153	761	637	0	274	274	0
1154	4881	637	0	274	274	0
1155	1012	370	0	265	265	0
1160	1078	637	0	274	274	0
1162	4061	370	0	265	265	0
1163	1675	637	0	274	274	0
1163	735	637	0	274	274	0
1166	67	637	0	274	274	0
1166	1889	637	0	274	274	0
1167	221	637	0	274	274	0
1169	1962	637	0	274	274	0
1172	459	637	0	274	274	0
1172	613	637	0	274	274	0
1177	4868	637	0	274	274	0
1180	4729	637	0	274	274	0
1182	3274	637	0	274	274	0
1188	126	637	0	274	274	0
1189	2943	637	0	274	274	0
1192	4354	637	0	274	274	0
1193	2250	637	0	274	274	0
1198	811	637	0	274	274	0
1199	996	370	0	265	265	0
1203	986	637	0	274	274	0
1204	614	637	0	274	274	0
1204	1098	637	0	274	274	0
1205	4360	637	0	274	274	0
1210	680	637	0	274	274	0
1213	2923	637	0	274	274	0
1220	2509	370	0	265	265	0
1236	1731	637	0	274	274	0
1237	3444	370	0	265	265	0
1247	243	637	0	274	274	0
1248	2031	637	0	274	274	0
1252	1043	637	0	274	274	0
1266	3214	637	0	274	274	0
1268	4716	637	0	274	274	0
1268	1610	637	0	274	274	0
1270	4403	637	0	274	274	0
1274	2983	637	0	274	274	0
1277	3315	637	0	274	274	0
1285	3326	637	0	274	274	0
1286	4764	637	0	274	274	0
1286	1299	637	0	274	274	0
1289	2351	637	0	274	274	0
1291	55	637	0	274	274	0
1292	3854	637	0	274	274	0
1295	4250	637	0	274	274	0
1306	2133	637	0	274	274	0
1309	1613	637	0	274	274	0
1321	1504	370	0	265	265	0
1324	4565	637	0	274	274	0
1324	2337	637	0	274	274	0
1326	4856	637	0	274	274	0
1328	2245	637	0	274	274	0
1343	3265	370	0	265	265	0
1356	888	637	0	274	274	0
1359	3005	370	0	265	265	0
1375	549	370	0	265	265	0
1377	1568	370	0	265	265	0
1379	3212	370	0	265	265	0
1382	2336	637	0	274	274	0
1385	113	370	0	265	265	0
1387	3535	370	0	265	265	0
1391	2218	637	0	274	274	0
1398	4310	370	0	265	265	0
1398	4214	637	0	274	274	0
1400	381	370	0	265	265	0
1402	2067	370	0	265	265	0
1402	1022	370	0	265	265	0
1403	4026	370	0	265	265	0
1403	4044	370	0	265	265	0
1404	1094	370	0	265	265	0
1410	2581	370	0	265	265	0
1414	4472	370	0	265	265	0
1424	386	370	0	265	265	0
1431	691	637	0	274	274	0
1436	4756	370	0	265	265	0
1436	283	370	0	265	265	0
1438	1183	370	0	265	265	0
1440	4835	370	0	265	265	0
1443	3674	637	0	274	274	0
1443	4635	370	0	265	265	0
1445	4511	370	0	265	265	0
1445	4098	370	0	265	265	0
1446	484	370	0	265	265	0
1447	4559	370	0	265	265	0
1452	3453	370	0	265	265	0
1452	3562	370	0	265	265	0
1453	1745	370	0	265	265	0
1454	244	370	0	265	265	0
1456	347	637	0	274	274	0
1458	1885	370	0	265	265	0
1461	3559	370	0	265	265	0
1462	4145	370	0	265	265	0
1464	35	370	0	265	265	0
1466	2348	370	0	265	265	0
1470	4621	370	0	265	265	0
1470	4667	637	0	274	274	0
1474	76	370	0	265	265	0
1474	4802	370	0	265	265	0
1477	1003	370	0	265	265	0
1484	2727	370	0	265	265	0
1484	2027	370	0	265	265	0
1485	3290	370	0	265	265	0
1485	3393	370	0	265	265	0
1489	22	370	0	265	265	0
1492	2908	370	0	265	265	0
1496	3603	370	0	265	265	0
1501	1162	265	0	259	259	0
1501	1418	265	0	259	259	0
1501	3550	265	0	259	259	0
1501	789	265	0	259	259	0
1501	1331	265	0	259	259	0
1501	907	265	0	259	259	0
1501	4801	265	0	259	259	0
1502	2326	265	0	259	259	0
1503	388	265	0	259	259	0
1503	3817	265	0	259	259	0
1504	2659	265	0	259	259	0
1504	3381	265	0	259	259	0
1505	3966	265	0	259	259	0
1505	420	265	0	259	259	0
1506	4998	265	0	259	259	0
1506	4747	370	0	274	274	0
1506	2707	265	0	259	259	0
1507	1937	265	0	259	259	0
1507	3044	265	0	259	259	0
1507	4598	370	0	274	274	0
1508	4430	265	0	259	259	0
1508	168	265	0	259	259	0
1509	2518	370	0	274	274	0
1509	4276	265	0	259	259	0
1509	1021	265	0	259	259	0
1510	4081	370	0	274	274	0
1510	1369	265	0	259	259	0
1510	3029	265	0	259	259	0
1511	2945	265	0	259	259	0
1511	782	265	0	259	259	0
1512	2407	265	0	259	259	0
1512	792	265	0	259	259	0
1513	4196	265	0	259	259	0
1513	4361	370	0	274	274	0
1513	1295	265	0	259	259	0
1513	2228	370	0	274	274	0
1514	2109	265	0	259	259	0
1514	923	265	0	259	259	0
1515	74	265	0	259	259	0
1515	4703	370	0	274	274	0
1515	1567	370	0	274	274	0
1515	4714	265	0	259	259	0
1516	1330	265	0	259	259	0
1516	3030	265	0	259	259	0
1517	2979	370	0	274	274	0
1517	4270	370	0	274	274	0
1517	693	265	0	259	259	0
1517	3233	265	0	259	259	0
1518	2540	265	0	259	259	0
1518	3626	370	0	274	274	0
1518	879	265	0	259	259	0
1519	285	370	0	274	274	0
1519	4737	265	0	259	259	0
1519	1573	265	0	259	259	0
1519	3788	370	0	274	274	0
1520	4190	265	0	259	259	0
1520	4762	265	0	259	259	0
1520	862	370	0	274	274	0
1521	1244	370	0	274	274	0
1521	298	265	0	259	259	0
1521	3633	265	0	259	259	0
1522	4521	265	0	259	259	0
1522	2527	370	0	274	274	0
1522	3563	265	0	259	259	0
1523	3053	265	0	259	259	0
1523	1611	265	0	259	259	0
1524	2513	265	0	259	259	0
1524	2187	265	0	259	259	0
1525	2463	265	0	259	259	0
1525	1407	265	0	259	259	0
1526	3564	637	0	274	274	0
1526	3382	265	0	259	259	0
1526	1130	265	0	259	259	0
1527	1758	370	0	274	274	0
1527	2841	265	0	259	259	0
1528	2562	265	0	259	259	0
1528	3939	265	0	259	259	0
1528	4103	370	0	274	274	0
1529	2203	265	0	259	259	0
1529	2919	265	0	259	259	0
1530	448	265	0	259	259	0
1530	802	265	0	259	259	0
1531	2447	265	0	259	259	0
1531	245	370	0	274	274	0
1531	274	370	0	274	274	0
1531	3643	370	0	274	274	0
1531	4933	265	0	259	259	0
1532	3475	370	0	274	274	0
1532	1746	265	0	259	259	0
1533	3138	265	0	259	259	0
1533	2897	265	0	259	259	0
1534	3344	265	0	259	259	0
1534	2235	265	0	259	259	0
1535	417	370	0	274	274	0
1535	3706	265	0	259	259	0
1536	4406	265	0	259	259	0
1536	3906	265	0	259	259	0
1537	1566	370	0	274	274	0
1537	344	265	0	259	259	0
1537	4497	265	0	259	259	0
1538	1904	265	0	259	259	0
1538	1303	265	0	259	259	0
1539	3903	265	0	259	259	0
1539	1388	265	0	259	259	0
1540	661	265	0	259	259	0
1541	2921	265	0	259	259	0
1541	1320	265	0	259	259	0
1542	1118	265	0	259	259	0
1542	855	370	0	274	274	0
1542	2914	265	0	259	259	0
1543	1308	265	0	259	259	0
1543	1145	265	0	259	259	0
1543	2121	370	0	274	274	0
1543	3826	370	0	274	274	0
1544	567	370	0	274	274	0
1544	780	265	0	259	259	0
1544	4082	370	0	274	274	0
1544	2018	265	0	259	259	0
1545	54	370	0	274	274	0
1545	102	265	0	259	259	0
1546	4887	265	0	259	259	0
1546	1806	370	0	274	274	0
1546	2277	265	0	259	259	0
1547	1208	370	0	274	274	0
1547	793	265	0	259	259	0
1547	2184	265	0	259	259	0
1548	2115	265	0	259	259	0
1548	2404	370	0	274	274	0
1548	4165	265	0	259	259	0
1549	272	370	0	274	274	0
1549	848	265	0	259	259	0
1550	1493	265	0	259	259	0
1550	3352	265	0	259	259	0
1551	4269	265	0	259	259	0
1552	162	265	0	259	259	0
1552	3455	265	0	259	259	0
1553	1900	265	0	259	259	0
1553	4660	370	0	274	274	0
1553	295	265	0	259	259	0
1553	4359	370	0	274	274	0
1554	423	265	0	259	259	0
1554	1166	370	0	274	274	0
1555	1492	265	0	259	259	0
1555	3879	265	0	259	259	0
1556	608	265	0	259	259	0
1557	3395	265	0	259	259	0
1557	1838	265	0	259	259	0
1558	2918	265	0	259	259	0
1558	1850	265	0	259	259	0
1559	1876	265	0	259	259	0
1559	1844	370	0	274	274	0
1559	3753	370	0	274	274	0
1560	1334	265	0	259	259	0
1560	2791	265	0	259	259	0
1561	1414	265	0	259	259	0
1561	4533	370	0	274	274	0
1562	4560	265	0	259	259	0
1562	4825	265	0	259	259	0
1563	1864	637	0	274	274	0
1563	3795	265	0	259	259	0
1563	4032	370	0	274	274	0
1563	604	265	0	259	259	0
1564	376	265	0	259	259	0
1564	1087	265	0	259	259	0
1565	3814	370	0	274	274	0
1565	2757	265	0	259	259	0
1565	1024	370	0	274	274	0
1566	1136	265	0	259	259	0
1566	3485	370	0	274	274	0
1567	2936	265	0	259	259	0
1567	3355	265	0	259	259	0
1568	2435	265	0	259	259	0
1568	4711	265	0	259	259	0
1569	3087	265	0	259	259	0
1569	541	370	0	274	274	0
1570	643	265	0	259	259	0
1570	648	265	0	259	259	0
1571	4755	265	0	259	259	0
1571	877	265	0	259	259	0
1572	307	265	0	259	259	0
1573	1381	265	0	259	259	0
1573	3701	370	0	274	274	0
1573	1501	265	0	259	259	0
1574	4481	370	0	274	274	0
1574	4134	265	0	259	259	0
1574	762	370	0	274	274	0
1574	993	265	0	259	259	0
1575	4206	265	0	259	259	0
1576	1915	370	0	274	274	0
1576	597	370	0	274	274	0
1576	3524	265	0	259	259	0
1576	2576	265	0	259	259	0
1577	466	265	0	259	259	0
1578	4268	265	0	259	259	0
1578	2578	370	0	274	274	0
1579	558	265	0	259	259	0
1579	4643	265	0	259	259	0
1579	3300	370	0	274	274	0
1580	2545	370	0	274	274	0
1580	3109	265	0	259	259	0
1580	4418	370	0	274	274	0
1581	4852	370	0	274	274	0
1581	3852	265	0	259	259	0
1581	769	265	0	259	259	0
1581	1554	370	0	274	274	0
1582	2359	265	0	259	259	0
1582	1222	370	0	274	274	0
1583	1776	370	0	274	274	0
1583	311	265	0	259	259	0
1583	2730	265	0	259	259	0
1583	983	370	0	274	274	0
1584	194	265	0	259	259	0
1584	4579	265	0	259	259	0
1584	2622	370	0	274	274	0
1584	831	370	0	274	274	0
1585	1952	265	0	259	259	0
1585	4154	370	0	274	274	0
1585	4002	370	0	274	274	0
1586	3195	265	0	259	259	0
1586	922	370	0	274	274	0
1586	4879	265	0	259	259	0
1587	1583	265	0	259	259	0
1587	1543	370	0	274	274	0
1587	4419	370	0	274	274	0
1588	2898	265	0	259	259	0
1589	2016	265	0	259	259	0
1589	3585	265	0	259	259	0
1590	4412	370	0	274	274	0
1590	1696	370	0	274	274	0
1590	3766	265	0	259	259	0
1590	1153	265	0	259	259	0
1591	2119	265	0	259	259	0
1591	4135	370	0	274	274	0
1592	4515	265	0	259	259	0
1592	1239	370	0	274	274	0
1593	2288	265	0	259	259	0
1593	3579	265	0	259	259	0
1594	1529	265	0	259	259	0
1594	2655	370	0	274	274	0
1594	3794	265	0	259	259	0
1595	4938	265	0	259	259	0
1595	1415	370	0	274	274	0
1595	503	370	0	274	274	0
1596	3952	265	0	259	259	0
1596	2686	265	0	259	259	0
1596	1079	370	0	274	274	0
1596	3101	370	0	274	274	0
1597	50	370	0	274	274	0
1597	714	265	0	259	259	0
1598	4248	265	0	259	259	0
1598	1993	265	0	259	259	0
1598	1534	370	0	274	274	0
1599	144	370	0	274	274	0
1599	3661	370	0	274	274	0
1599	4201	265	0	259	259	0
1600	3146	265	0	259	259	0
1600	3593	370	0	274	274	0
1600	4246	265	0	259	259	0
1601	436	265	0	259	259	0
1602	2667	370	0	274	274	0
1602	485	265	0	259	259	0
1602	1477	370	0	274	274	0
1602	981	265	0	259	259	0
1603	3349	265	0	259	259	0
1604	1394	265	0	259	259	0
1604	4634	265	0	259	259	0
1605	2873	265	0	259	259	0
1605	4767	370	0	274	274	0
1605	3808	370	0	274	274	0
1606	1926	265	0	259	259	0
1608	4258	265	0	259	259	0
1610	1869	265	0	259	259	0
1610	954	370	0	274	274	0
1612	1925	370	0	274	274	0
1612	2780	370	0	274	274	0
1612	1569	265	0	259	259	0
1614	2743	637	0	274	274	0
1614	698	265	0	259	259	0
1615	1360	370	0	274	274	0
1615	4679	370	0	274	274	0
1616	1898	370	0	274	274	0
1618	3224	370	0	274	274	0
1618	1882	370	0	274	274	0
1620	612	370	0	274	274	0
1621	2598	265	0	259	259	0
1622	588	370	0	274	274	0
1622	2650	370	0	274	274	0
1623	3399	370	0	274	274	0
1625	2140	370	0	274	274	0
1627	1347	370	0	274	274	0
1629	2388	370	0	274	274	0
1635	3707	370	0	274	274	0
1635	4845	370	0	274	274	0
1636	3427	637	0	274	274	0
1636	3616	370	0	274	274	0
1637	3526	370	0	274	274	0
1637	1363	370	0	274	274	0
1639	531	370	0	274	274	0
1639	2537	370	0	274	274	0
1639	4238	370	0	274	274	0
1641	4930	370	0	274	274	0
1642	3346	370	0	274	274	0
1643	2888	370	0	274	274	0
1647	4683	370	0	274	274	0
1648	3005	265	0	259	259	0
1651	4908	370	0	274	274	0
1659	3331	370	0	274	274	0
1659	3265	265	0	259	259	0
1660	2611	370	0	274	274	0
1660	4501	370	0	274	274	0
1661	1250	370	0	274	274	0
1662	2358	370	0	274	274	0
1665	2210	265	0	259	259	0
1665	2023	265	0	259	259	0
1667	4947	370	0	274	274	0
1668	2949	370	0	274	274	0
1669	1560	370	0	274	274	0
1669	4273	370	0	274	274	0
1671	3782	370	0	274	274	0
1672	1106	370	0	274	274	0
1674	906	370	0	274	274	0
1676	4409	370	0	274	274	0
1677	3168	370	0	274	274	0
1679	1253	370	0	274	274	0
1680	1111	370	0	274	274	0
1683	4139	370	0	274	274	0
1686	3162	370	0	274	274	0
1686	458	370	0	274	274	0
1687	4312	370	0	274	274	0
1691	562	370	0	274	274	0
1693	4604	370	0	274	274	0
1693	1207	370	0	274	274	0
1697	3507	370	0	274	274	0
1698	2318	370	0	274	274	0
1699	2911	370	0	274	274	0
1699	1772	370	0	274	274	0
1700	2952	370	0	274	274	0
1702	4420	370	0	274	274	0
1703	2599	370	0	274	274	0
1703	727	370	0	274	274	0
1704	1835	370	0	274	274	0
1704	1881	370	0	274	274	0
1705	2273	370	0	274	274	0
1706	62	370	0	274	274	0
1706	1012	265	0	259	259	0
1706	1101	370	0	274	274	0
1707	3386	370	0	274	274	0
1707	3186	370	0	274	274	0
1707	4486	265	0	259	259	0
1708	1229	370	0	274	274	0
1708	188	370	0	274	274	0
1708	549	265	0	259	259	0
1710	2920	370	0	274	274	0
1710	3167	370	0	274	274	0
1710	1568	265	0	259	259	0
1711	4345	370	0	274	274	0
1711	4187	370	0	274	274	0
1712	4381	370	0	274	274	0
1713	2894	370	0	274	274	0
1713	1114	370	0	274	274	0
1714	2490	370	0	274	274	0
1714	2396	370	0	274	274	0
1715	2980	370	0	274	274	0
1715	3729	370	0	274	274	0
1716	353	370	0	274	274	0
1717	3435	370	0	274	274	0
1718	1663	370	0	274	274	0
1718	2544	370	0	274	274	0
1719	2484	370	0	274	274	0
1719	4026	265	0	259	259	0
1719	752	370	0	274	274	0
1720	2372	370	0	274	274	0
1721	3535	265	0	259	259	0
1721	3420	370	0	274	274	0
1721	3212	265	0	259	259	0
1721	884	370	0	274	274	0
1722	3447	370	0	274	274	0
1722	602	370	0	274	274	0
1723	925	370	0	274	274	0
1724	2024	370	0	274	274	0
1724	2216	370	0	274	274	0
1725	3119	370	0	274	274	0
1725	2971	370	0	274	274	0
1726	1191	370	0	274	274	0
1726	3796	370	0	274	274	0
1728	1448	370	0	274	274	0
1730	4220	370	0	274	274	0
1730	2867	370	0	274	274	0
1731	2845	370	0	274	274	0
1731	4817	370	0	274	274	0
1732	1978	370	0	274	274	0
1733	3889	370	0	274	274	0
1733	4550	370	0	274	274	0
1734	2900	370	0	274	274	0
1734	4472	265	0	259	259	0
1734	4044	265	0	259	259	0
1735	322	370	0	274	274	0
1735	899	370	0	274	274	0
1736	3721	370	0	274	274	0
1736	4527	370	0	274	274	0
1737	2039	370	0	274	274	0
1737	857	370	0	274	274	0
1738	1022	265	0	259	259	0
1738	3042	370	0	274	274	0
1740	2651	370	0	274	274	0
1740	525	370	0	274	274	0
1741	4483	370	0	274	274	0
1741	4517	370	0	274	274	0
1742	2836	370	0	274	274	0
1742	505	370	0	274	274	0
1743	2643	370	0	274	274	0
1743	1139	370	0	274	274	0
1744	1094	265	0	259	259	0
1745	3261	370	0	274	274	0
1745	3993	370	0	274	274	0
1745	2067	265	0	259	259	0
1746	996	265	0	259	259	0
1746	3541	370	0	274	274	0
1746	4310	265	0	259	259	0
1747	2226	370	0	274	274	0
1748	127	370	0	274	274	0
1748	2717	370	0	274	274	0
1749	205	370	0	274	274	0
1749	3310	370	0	274	274	0
1750	415	370	0	274	274	0
1750	4803	370	0	274	274	0
1752	4100	370	0	274	274	0
1756	411	370	0	274	274	0
1757	147	370	0	274	274	0
1758	1189	370	0	274	274	0
1760	2581	265	0	259	259	0
1763	85	370	0	274	274	0
1763	386	265	0	259	259	0
1764	4698	370	0	274	274	0
1769	2120	370	0	274	274	0
1769	2779	370	0	274	274	0
1771	4777	370	0	274	274	0
1772	1467	370	0	274	274	0
1772	3453	265	0	259	259	0
1772	529	370	0	274	274	0
1773	605	370	0	274	274	0
1774	65	370	0	274	274	0
1774	373	370	0	274	274	0
1777	3163	265	0	259	259	0
1779	419	370	0	274	274	0
1780	3463	370	0	274	274	0
1783	283	265	0	259	259	0
1786	4756	265	0	259	259	0
1789	385	370	0	274	274	0
1789	1348	370	0	274	274	0
1793	4635	265	0	259	259	0
1793	662	370	0	274	274	0
1796	596	370	0	274	274	0
1797	3444	265	0	259	259	0
1798	4559	265	0	259	259	0
1798	1183	265	0	259	259	0
1799	89	370	0	274	274	0
1800	1745	265	0	259	259	0
1802	4076	370	0	274	274	0
1803	4098	265	0	259	259	0
1803	219	370	0	274	274	0
1804	2565	370	0	274	274	0
1805	4511	265	0	259	259	0
1805	4835	265	0	259	259	0
1811	484	265	0	259	259	0
1812	3562	265	0	259	259	0
1812	1897	370	0	274	274	0
1814	985	370	0	274	274	0
1818	244	265	0	259	259	0
1821	3197	370	0	274	274	0
1824	3559	265	0	259	259	0
1826	4802	265	0	259	259	0
1827	2852	265	0	259	259	0
1829	1885	265	0	259	259	0
1831	2010	370	0	274	274	0
1832	4145	265	0	259	259	0
1832	825	370	0	274	274	0
1833	4621	265	0	259	259	0
1835	2188	370	0	274	274	0
1837	35	265	0	259	259	0
1839	2348	265	0	259	259	0
1841	2509	265	0	259	259	0
1842	1375	370	0	274	274	0
1844	3393	265	0	259	259	0
1849	3290	265	0	259	259	0
1850	2691	370	0	274	274	0
1851	2944	370	0	274	274	0
1853	22	265	0	259	259	0
1853	1125	370	0	274	274	0
1853	4375	370	0	274	274	0
1854	76	265	0	259	259	0
1856	1003	265	0	259	259	0
1858	2727	265	0	259	259	0
1860	2027	265	0	259	259	0
1865	3603	265	0	259	259	0
1868	4715	370	0	274	274	0
1877	4061	265	0	259	259	0
1879	2908	265	0	259	259	0
1879	692	370	0	274	274	0
1884	2444	637	0	274	274	0
1893	1457	370	0	274	274	0
1912	29	370	0	274	274	0
1914	4029	370	0	274	274	0
1947	3847	370	0	274	274	0
1956	1662	370	0	274	274	0
1980	1504	265	0	259	259	0
1981	404	370	0	274	274	0
1989	4863	370	0	274	274	0
2001	1355	370	0	274	274	0
2002	1217	370	0	274	274	0
2009	647	370	0	274	274	0
2027	2306	370	0	274	274	0
2034	1	370	0	274	274	0
2050	617	370	0	274	274	0
2063	169	370	0	274	274	0
2085	381	265	0	259	259	0
2101	4242	246	0	296	296	0
2101	252	246	0	296	296	0
2101	896	246	0	296	296	0
2101	1939	246	0	296	296	0
2101	783	246	0	296	296	0
2101	1580	246	0	296	296	0
2101	483	246	0	296	296	0
2103	1940	246	0	296	296	0
2103	4889	246	0	296	296	0
2103	460	246	0	296	296	0
2104	2689	246	0	296	296	0
2104	2099	246	0	296	296	0
2105	2745	246	0	296	296	0
2105	2877	246	0	296	296	0
2106	1438	246	0	296	296	0
2106	2155	246	0	296	296	0
2107	2338	246	0	296	296	0
2107	4912	246	0	296	296	0
2108	4822	246	0	296	296	0
2108	3280	246	0	296	296	0
2109	3887	246	0	296	296	0
2109	948	246	0	296	296	0
2110	995	246	0	296	296	0
2110	1735	246	0	296	296	0
2111	1257	246	0	296	296	0
2111	1523	246	0	296	296	0
2112	908	246	0	296	296	0
2112	3302	246	0	296	296	0
2113	4962	246	0	296	296	0
2113	3006	246	0	296	296	0
2114	4757	246	0	296	296	0
2114	113	265	0	259	259	0
2114	968	246	0	296	296	0
2115	2439	246	0	296	296	0
2115	3448	246	0	296	296	0
2116	269	246	0	296	296	0
2116	840	246	0	296	296	0
2117	1237	246	0	296	296	0
2117	1370	246	0	296	296	0
2118	2319	246	0	296	296	0
2118	563	246	0	296	296	0
2119	3045	246	0	296	296	0
2120	4685	246	0	296	296	0
2120	265	246	0	296	296	0
2121	3462	246	0	296	296	0
2121	1440	246	0	296	296	0
2122	1867	246	0	296	296	0
2122	4910	246	0	296	296	0
2123	1337	246	0	296	296	0
2124	2430	246	0	296	296	0
2124	3888	246	0	296	296	0
2125	4826	246	0	296	296	0
2125	270	246	0	296	296	0
2126	3872	246	0	296	296	0
2127	32	246	0	296	296	0
2127	2100	246	0	296	296	0
2128	214	246	0	296	296	0
2128	330	246	0	296	296	0
2129	4369	246	0	296	296	0
2130	1725	246	0	296	296	0
2130	1800	246	0	296	296	0
2131	642	246	0	296	296	0
2131	881	246	0	296	296	0
2132	3170	246	0	296	296	0
2133	3575	246	0	296	296	0
2133	2103	246	0	296	296	0
2134	240	246	0	296	296	0
2135	3532	246	0	296	296	0
2135	511	246	0	296	296	0
2136	3953	246	0	296	296	0
2137	374	246	0	296	296	0
2155	4021	246	0	296	296	0
2158	3743	246	0	296	296	0
2159	3752	246	0	296	296	0
2162	2072	246	0	296	296	0
2166	2006	246	0	296	296	0
2168	465	246	0	296	296	0
2173	3789	246	0	296	296	0
2176	4970	246	0	296	296	0
2185	4935	246	0	296	296	0
2186	303	246	0	296	296	0
